account_no,amount,location,transaction_count,transaction_type,device_type,is_new_location,is_fraud
ACC8625,94234,Karachi,5,Deposit,Desktop,0,0
ACC6050,176742,Karachi,9,Payment,POS,1,0
ACC3618,18201,Quetta,1,Transfer,Desktop,0,0
ACC1127,131406,Quetta,7,Deposit,ATM,1,0
ACC4628,694667,Islamabad,35,Transfer,Mobile,0,1
ACC9493,192404,Islamabad,6,Withdrawal,ATM,0,0
ACC5793,939880,Karachi,44,Withdrawal,POS,1,1
ACC3292,16573,Karachi,7,Transfer,ATM,1,0
ACC6707,796879,Karachi,31,Deposit,POS,0,1
ACC1412,34194,Quetta,4,Deposit,Mobile,0,0
ACC5791,138703,Peshawar,2,Transfer,ATM,0,0
ACC3115,119748,Islamabad,9,Deposit,Mobile,0,0
ACC7522,27921,Islamabad,5,Transfer,Mobile,0,0
ACC3694,196170,Peshawar,8,Withdrawal,Mobile,0,0
ACC6703,71701,Peshawar,3,Withdrawal,Mobile,0,0
ACC1013,104891,Peshawar,3,Transfer,POS,0,0
ACC6345,164385,Quetta,4,Transfer,Mobile,1,0
ACC5309,35829,Peshawar,8,Payment,ATM,0,0
ACC3718,64226,Karachi,7,Deposit,POS,1,0
ACC5748,844753,Islamabad,28,Payment,POS,1,1
ACC1574,153608,Quetta,3,Transfer,POS,0,0
ACC6221,124396,Quetta,6,Deposit,Desktop,0,0
ACC3316,99898,Peshawar,1,Payment,Desktop,1,0
ACC5824,370648,Quetta,25,Withdrawal,Desktop,0,1
ACC2875,144019,Peshawar,7,Withdrawal,ATM,0,0
ACC2208,59748,Peshawar,4,Payment,Desktop,0,0
ACC7741,33154,Lahore,7,Payment,POS,0,0
ACC9169,12038,Islamabad,5,Transfer,Mobile,1,0
ACC2481,146169,Islamabad,3,Transfer,POS,0,0
ACC1209,140284,Islamabad,2,Transfer,Desktop,0,0
ACC6464,88403,Peshawar,2,Deposit,POS,1,0
ACC1032,813445,Quetta,44,Withdrawal,Mobile,1,1
ACC3175,183149,Lahore,9,Deposit,Desktop,0,0
ACC1112,109045,Islamabad,1,Transfer,ATM,0,0
ACC5877,976596,Peshawar,23,Payment,Mobile,1,1
ACC4896,47278,Karachi,5,Withdrawal,ATM,1,0
ACC5669,50784,Lahore,2,Transfer,ATM,0,0
ACC6101,159655,Islamabad,5,Payment,Desktop,0,0
ACC2768,134790,Quetta,7,Payment,ATM,0,0
ACC1223,172252,Karachi,1,Withdrawal,Mobile,0,0
ACC7370,160083,Lahore,3,Withdrawal,ATM,0,0
ACC6916,40762,Karachi,4,Transfer,ATM,0,0
ACC5688,94702,Lahore,7,Deposit,POS,0,0
ACC4691,165488,Quetta,5,Withdrawal,Desktop,0,0
ACC6035,130767,Lahore,8,Withdrawal,Mobile,0,0
ACC3539,61200,Karachi,3,Payment,POS,0,0
ACC2209,119575,Peshawar,4,Payment,POS,0,0
ACC9113,1992,Karachi,2,Transfer,Mobile,0,0
ACC1291,183022,Islamabad,5,Transfer,Mobile,0,0
ACC9396,30875,Quetta,1,Payment,Desktop,0,0
ACC9843,36947,Islamabad,1,Withdrawal,ATM,0,0
ACC5900,198971,Lahore,3,Transfer,POS,0,0
ACC9243,177717,Karachi,2,Withdrawal,ATM,0,0
ACC7838,56036,Quetta,8,Transfer,ATM,1,0
ACC9280,188996,Quetta,7,Transfer,Desktop,0,0
ACC9709,642317,Lahore,43,Withdrawal,POS,1,1
ACC4941,131005,Quetta,2,Withdrawal,Mobile,0,0
ACC7961,176620,Peshawar,5,Transfer,Mobile,1,0
ACC9383,714315,Quetta,24,Deposit,POS,1,1
ACC9026,367942,Peshawar,11,Withdrawal,POS,1,1
ACC3010,670114,Peshawar,10,Payment,ATM,1,1
ACC5136,120172,Islamabad,3,Payment,Desktop,0,0
ACC3166,7128,Quetta,6,Payment,Mobile,0,0
ACC4902,27494,Quetta,4,Deposit,POS,0,0
ACC1079,27697,Islamabad,3,Payment,ATM,0,0
ACC2154,69748,Karachi,9,Transfer,Mobile,0,0
ACC1190,18459,Peshawar,7,Deposit,Mobile,1,0
ACC1899,76067,Lahore,4,Withdrawal,POS,0,0
ACC1445,188884,Islamabad,3,Transfer,Mobile,0,0
ACC4577,22923,Islamabad,4,Deposit,Desktop,0,0
ACC2745,538337,Quetta,20,Transfer,ATM,0,1
ACC5089,66026,Islamabad,2,Withdrawal,Mobile,0,0
ACC5902,40861,Islamabad,2,Payment,POS,0,0
ACC7304,99070,Islamabad,5,Transfer,POS,0,0
ACC9305,68941,Quetta,4,Withdrawal,Desktop,0,0
ACC8664,145846,Quetta,2,Payment,POS,0,0
ACC9064,111681,Peshawar,3,Payment,POS,0,0
ACC2475,754094,Lahore,29,Transfer,POS,1,1
ACC9864,68592,Lahore,4,Transfer,Mobile,0,0
ACC6376,155761,Quetta,4,Deposit,ATM,0,0
ACC2724,28760,Karachi,4,Deposit,Mobile,0,0
ACC9658,77908,Islamabad,3,Transfer,POS,1,0
ACC9250,52279,Karachi,3,Transfer,ATM,0,0
ACC1898,85442,Karachi,1,Payment,Desktop,0,0
ACC2862,105531,Peshawar,6,Withdrawal,Desktop,1,0
ACC3076,113197,Peshawar,6,Transfer,POS,0,0
ACC8433,46131,Lahore,1,Deposit,ATM,1,0
ACC5674,121928,Islamabad,7,Withdrawal,Mobile,0,0
ACC1698,50635,Quetta,8,Transfer,Desktop,0,0
ACC4678,29687,Lahore,4,Deposit,Mobile,0,0
ACC2755,62048,Peshawar,5,Withdrawal,ATM,0,0
ACC7393,125083,Islamabad,1,Withdrawal,ATM,0,0
ACC6689,188845,Peshawar,4,Deposit,ATM,0,0
ACC8685,186427,Karachi,5,Transfer,POS,0,0
ACC6752,192084,Karachi,4,Deposit,ATM,0,0
ACC1390,48349,Karachi,5,Payment,Mobile,0,0
ACC2257,176564,Peshawar,7,Payment,POS,0,0
ACC5884,142086,Islamabad,3,Payment,Mobile,0,0
ACC8015,74748,Islamabad,1,Transfer,POS,0,0
ACC5959,87218,Quetta,6,Withdrawal,Desktop,0,0
ACC9894,162735,Karachi,1,Payment,POS,0,0
ACC5641,180996,Karachi,7,Withdrawal,ATM,0,0
ACC5886,144699,Islamabad,8,Deposit,ATM,0,0
ACC1909,17437,Quetta,1,Transfer,Mobile,0,0
ACC6241,15295,Karachi,1,Payment,ATM,0,0
ACC2830,120931,Islamabad,7,Transfer,Desktop,0,0
ACC5979,142644,Quetta,6,Transfer,Desktop,0,0
ACC6394,185005,Lahore,1,Transfer,ATM,1,0
ACC6990,117535,Peshawar,5,Withdrawal,POS,0,0
ACC2798,10982,Quetta,8,Withdrawal,Desktop,0,0
ACC2975,122144,Peshawar,5,Transfer,ATM,1,0
ACC9884,375281,Peshawar,47,Transfer,ATM,1,1
ACC9819,110476,Peshawar,5,Deposit,ATM,0,0
ACC8273,30698,Quetta,4,Deposit,Desktop,0,0
ACC6243,13257,Peshawar,7,Transfer,Desktop,0,0
ACC8556,9937,Quetta,6,Deposit,Mobile,0,0
ACC6595,34560,Lahore,5,Payment,Mobile,0,0
ACC7097,50341,Karachi,2,Deposit,POS,0,0
ACC6427,66052,Islamabad,3,Deposit,Mobile,0,0
ACC7307,136217,Quetta,5,Transfer,ATM,0,0
ACC5740,198097,Quetta,7,Deposit,POS,0,0
ACC7102,395138,Peshawar,49,Transfer,Desktop,1,1
ACC7760,47855,Peshawar,9,Withdrawal,Mobile,0,0
ACC3211,65500,Karachi,9,Withdrawal,POS,1,0
ACC6342,118681,Lahore,6,Deposit,ATM,0,0
ACC8738,195944,Peshawar,1,Transfer,Mobile,0,0
ACC3126,69138,Islamabad,6,Withdrawal,ATM,0,0
ACC5514,197828,Quetta,9,Payment,ATM,1,0
ACC2410,57928,Lahore,7,Payment,Mobile,0,0
ACC5681,49021,Quetta,1,Transfer,POS,0,0
ACC5176,116250,Quetta,8,Deposit,ATM,0,0
ACC8585,113823,Quetta,2,Withdrawal,Desktop,0,0
ACC1763,187056,Quetta,8,Deposit,Desktop,0,0
ACC4773,118843,Quetta,6,Deposit,Desktop,0,0
ACC3527,38893,Quetta,5,Transfer,POS,1,0
ACC5717,95691,Quetta,8,Transfer,POS,0,0
ACC6078,126584,Quetta,8,Withdrawal,Mobile,0,0
ACC2907,54851,Lahore,9,Deposit,Desktop,0,0
ACC9987,171447,Karachi,9,Withdrawal,POS,0,0
ACC9148,123735,Islamabad,1,Deposit,Mobile,0,0
ACC6253,974627,Peshawar,44,Payment,Mobile,1,1
ACC6549,112043,Lahore,5,Payment,Mobile,0,0
ACC1393,854185,Karachi,15,Transfer,Mobile,1,1
ACC2398,96526,Lahore,9,Deposit,ATM,0,0
ACC6926,448376,Quetta,40,Withdrawal,ATM,0,1
ACC1317,9137,Karachi,2,Deposit,Desktop,0,0
ACC4528,72626,Peshawar,6,Withdrawal,ATM,0,0
ACC8735,20001,Quetta,8,Payment,POS,0,0
ACC9381,160421,Islamabad,8,Transfer,Mobile,1,0
ACC6628,17898,Karachi,6,Transfer,ATM,0,0
ACC8224,86252,Peshawar,3,Withdrawal,Mobile,1,0
ACC7301,85768,Karachi,2,Withdrawal,Mobile,0,0
ACC5452,94441,Quetta,1,Deposit,Desktop,0,0
ACC8933,114566,Lahore,6,Transfer,ATM,0,0
ACC3560,112176,Quetta,8,Withdrawal,Mobile,1,0
ACC4902,180865,Islamabad,6,Withdrawal,Mobile,1,0
ACC4056,67495,Lahore,5,Withdrawal,POS,0,0
ACC5673,166827,Peshawar,5,Payment,ATM,0,0
ACC6170,34038,Lahore,3,Deposit,Desktop,0,0
ACC5992,114719,Peshawar,9,Deposit,POS,0,0
ACC4968,69194,Islamabad,4,Withdrawal,Mobile,0,0
ACC5546,627385,Islamabad,10,Transfer,POS,1,1
ACC7388,4144,Peshawar,6,Deposit,POS,0,0
ACC5813,173779,Islamabad,1,Deposit,Desktop,0,0
ACC7834,106164,Karachi,9,Transfer,POS,0,0
ACC4288,24685,Lahore,2,Transfer,POS,0,0
ACC5985,172208,Lahore,5,Transfer,ATM,0,0
ACC6496,67939,Karachi,4,Deposit,Mobile,0,0
ACC5696,68687,Quetta,4,Withdrawal,POS,0,0
ACC2650,115386,Lahore,4,Payment,Desktop,0,0
ACC6312,70930,Peshawar,2,Transfer,Mobile,0,0
ACC9211,834481,Islamabad,15,Withdrawal,Mobile,1,1
ACC1941,55732,Quetta,1,Withdrawal,Mobile,0,0
ACC9607,170382,Lahore,5,Deposit,Desktop,0,0
ACC8737,154391,Lahore,9,Payment,ATM,0,0
ACC3562,104033,Quetta,1,Deposit,Desktop,0,0
ACC1713,160021,Peshawar,8,Deposit,POS,0,0
ACC7655,772396,Peshawar,21,Withdrawal,ATM,1,1
ACC4441,100898,Quetta,4,Withdrawal,Desktop,0,0
ACC1368,72752,Peshawar,8,Payment,POS,0,0
ACC4749,28895,Islamabad,1,Payment,Mobile,0,0
ACC2671,114723,Peshawar,7,Payment,Desktop,0,0
ACC5340,92216,Karachi,2,Withdrawal,Mobile,0,0
ACC6453,104767,Lahore,3,Deposit,POS,0,0
ACC7683,115398,Islamabad,1,Withdrawal,ATM,0,0
ACC3593,115483,Peshawar,1,Withdrawal,Mobile,1,0
ACC3070,513030,Lahore,46,Withdrawal,Desktop,1,1
ACC7599,134206,Quetta,9,Deposit,POS,0,0
ACC4902,937472,Karachi,39,Deposit,Desktop,1,1
ACC2889,151980,Islamabad,6,Transfer,ATM,0,0
ACC7719,76880,Quetta,7,Payment,POS,0,0
ACC9323,80014,Peshawar,7,Payment,Mobile,1,0
ACC7072,41294,Peshawar,5,Withdrawal,Desktop,0,0
ACC4819,14376,Peshawar,1,Deposit,POS,0,0
ACC3844,43088,Islamabad,8,Deposit,Desktop,0,0
ACC7896,366219,Karachi,44,Withdrawal,Desktop,1,1
ACC5379,26186,Lahore,5,Withdrawal,Desktop,0,0
ACC3346,176365,Karachi,2,Withdrawal,Mobile,1,0
ACC7386,44885,Lahore,5,Withdrawal,ATM,1,0
ACC5811,440116,Karachi,12,Withdrawal,ATM,0,1
ACC9283,11279,Quetta,2,Withdrawal,Mobile,0,0
ACC8490,121581,Islamabad,1,Withdrawal,Mobile,1,0
ACC9443,176220,Islamabad,3,Payment,Mobile,1,0
ACC7740,163257,Lahore,4,Transfer,Desktop,0,0
ACC9296,194913,Quetta,3,Payment,ATM,0,0
ACC2257,139757,Peshawar,3,Payment,Desktop,0,0
ACC6422,129306,Quetta,3,Payment,Desktop,0,0
ACC5101,165107,Islamabad,2,Payment,POS,1,0
ACC3753,150856,Islamabad,1,Transfer,ATM,0,0
ACC3913,197142,Lahore,4,Withdrawal,Mobile,0,0
ACC5880,183814,Karachi,9,Transfer,Desktop,0,0
ACC6406,91793,Peshawar,9,Transfer,POS,0,0
ACC3081,30441,Karachi,1,Transfer,Desktop,1,0
ACC7428,95546,Quetta,6,Transfer,POS,0,0
ACC6443,48356,Peshawar,3,Withdrawal,POS,0,0
ACC3725,101695,Quetta,3,Transfer,ATM,0,0
ACC2777,413052,Lahore,10,Transfer,Desktop,1,1
ACC5757,141523,Lahore,7,Deposit,POS,0,0
ACC3138,52688,Quetta,6,Payment,Desktop,0,0
ACC5123,108805,Karachi,1,Deposit,Mobile,1,0
ACC8741,733302,Lahore,24,Transfer,ATM,1,1
ACC4362,83965,Quetta,2,Deposit,ATM,0,0
ACC9828,92449,Karachi,1,Transfer,POS,1,0
ACC4150,810530,Islamabad,26,Withdrawal,Mobile,1,1
ACC9811,443825,Islamabad,28,Transfer,Desktop,1,1
ACC9850,44371,Quetta,8,Deposit,ATM,0,0
ACC9447,134047,Islamabad,5,Payment,Mobile,0,0
ACC3009,4165,Peshawar,6,Deposit,Mobile,0,0
ACC7658,118669,Lahore,8,Deposit,Desktop,0,0
ACC9349,138861,Quetta,7,Deposit,ATM,0,0
ACC3515,177037,Quetta,7,Withdrawal,POS,0,0
ACC5215,29116,Peshawar,7,Deposit,POS,0,0
ACC4493,131656,Lahore,6,Payment,POS,1,0
ACC6750,67143,Islamabad,8,Transfer,Desktop,0,0
ACC8668,175914,Quetta,3,Payment,Mobile,0,0
ACC6317,86390,Quetta,6,Transfer,POS,0,0
ACC4297,151468,Karachi,5,Payment,POS,1,0
ACC8384,84542,Quetta,9,Transfer,Mobile,0,0
ACC5977,146017,Karachi,2,Payment,POS,0,0
ACC3164,122882,Peshawar,7,Withdrawal,Desktop,0,0
ACC4272,9927,Peshawar,2,Withdrawal,Mobile,0,0
ACC1952,85822,Quetta,7,Withdrawal,POS,1,0
ACC9637,153733,Quetta,3,Deposit,Desktop,0,0
ACC5043,137134,Peshawar,6,Withdrawal,POS,1,0
ACC5075,30435,Quetta,6,Payment,Desktop,0,0
ACC4128,125591,Quetta,2,Deposit,ATM,1,0
ACC4712,159694,Lahore,6,Payment,POS,0,0
ACC9192,52208,Quetta,6,Withdrawal,Desktop,0,0
ACC8404,153186,Quetta,9,Payment,ATM,0,0
ACC9577,96631,Peshawar,7,Deposit,Desktop,0,0
ACC3408,604348,Islamabad,35,Transfer,ATM,1,1
ACC2783,50715,Quetta,6,Payment,Desktop,0,0
ACC4033,106971,Karachi,1,Deposit,Mobile,0,0
ACC8087,146876,Islamabad,4,Payment,Desktop,0,0
ACC1536,312256,Lahore,43,Withdrawal,Mobile,1,1
ACC8806,174548,Islamabad,6,Withdrawal,Mobile,0,0
ACC9991,113144,Quetta,4,Payment,Desktop,0,0
ACC1294,325331,Lahore,36,Payment,ATM,1,1
ACC1047,30427,Islamabad,9,Payment,ATM,0,0
ACC3279,177425,Karachi,5,Payment,Mobile,1,0
ACC1426,188332,Lahore,3,Deposit,ATM,0,0
ACC1773,6074,Peshawar,3,Payment,ATM,0,0
ACC8698,35825,Karachi,1,Withdrawal,POS,1,0
ACC7760,188626,Peshawar,7,Transfer,Desktop,0,0
ACC4197,4184,Lahore,4,Deposit,ATM,0,0
ACC4810,3009,Quetta,9,Deposit,POS,0,0
ACC8975,79042,Lahore,1,Payment,ATM,1,0
ACC4917,75172,Lahore,1,Payment,Desktop,0,0
ACC5038,13730,Karachi,8,Withdrawal,ATM,0,0
ACC8549,501670,Lahore,29,Withdrawal,ATM,1,1
ACC5574,59782,Karachi,6,Deposit,Mobile,0,0
ACC9571,165018,Peshawar,2,Withdrawal,Mobile,0,0
ACC7119,13263,Islamabad,9,Deposit,Mobile,0,0
ACC4574,101686,Karachi,7,Payment,ATM,0,0
ACC9422,31706,Karachi,5,Deposit,POS,0,0
ACC8223,109681,Karachi,5,Deposit,Desktop,0,0
ACC8595,911625,Islamabad,18,Withdrawal,Mobile,1,1
ACC5397,80089,Karachi,8,Payment,ATM,0,0
ACC3973,93696,Quetta,5,Transfer,Desktop,0,0
ACC9287,15300,Karachi,4,Withdrawal,Mobile,0,0
ACC5299,928905,Lahore,20,Withdrawal,ATM,1,1
ACC3118,138527,Peshawar,8,Transfer,ATM,0,0
ACC1438,105493,Quetta,5,Transfer,Desktop,0,0
ACC5014,185996,Islamabad,7,Payment,POS,0,0
ACC1151,922288,Peshawar,25,Transfer,POS,0,1
ACC2528,170583,Karachi,2,Withdrawal,Desktop,0,0
ACC8363,187636,Lahore,5,Deposit,Mobile,0,0
ACC2671,114575,Quetta,3,Payment,Mobile,0,0
ACC5279,120908,Lahore,7,Withdrawal,ATM,1,0
ACC5614,117976,Peshawar,3,Payment,ATM,0,0
ACC8950,159210,Lahore,5,Deposit,ATM,0,0
ACC7617,695119,Quetta,43,Transfer,ATM,1,1
ACC1281,123914,Islamabad,7,Payment,ATM,0,0
ACC2981,146731,Karachi,1,Deposit,Mobile,0,0
ACC7077,183902,Karachi,9,Withdrawal,POS,0,0
ACC7115,135910,Lahore,3,Transfer,ATM,0,0
ACC5627,126694,Peshawar,1,Transfer,POS,0,0
ACC2269,183005,Peshawar,9,Payment,Desktop,0,0
ACC8919,166098,Quetta,1,Payment,Desktop,0,0
ACC2509,28662,Lahore,4,Deposit,Mobile,0,0
ACC6498,91892,Lahore,7,Payment,ATM,0,0
ACC6110,60602,Karachi,2,Payment,POS,0,0
ACC1160,35788,Islamabad,9,Transfer,Mobile,0,0
ACC3578,969349,Islamabad,18,Transfer,POS,1,1
ACC8488,62690,Lahore,4,Transfer,POS,0,0
ACC2388,32475,Peshawar,6,Transfer,Mobile,0,0
ACC9745,42582,Quetta,4,Deposit,ATM,0,0
ACC6822,196463,Karachi,7,Withdrawal,POS,0,0
ACC9948,924701,Quetta,28,Withdrawal,ATM,1,1
ACC4081,131633,Islamabad,8,Payment,POS,0,0
ACC5544,52867,Lahore,3,Transfer,ATM,0,0
ACC8244,150825,Peshawar,9,Deposit,Desktop,0,0
ACC4130,15668,Islamabad,2,Deposit,Desktop,0,0
ACC1789,97181,Islamabad,4,Transfer,Desktop,0,0
ACC2972,53057,Quetta,7,Transfer,POS,0,0
ACC3688,63312,Islamabad,4,Transfer,POS,0,0
ACC8392,197976,Quetta,9,Withdrawal,Mobile,0,0
ACC4588,763179,Karachi,35,Payment,Mobile,1,1
ACC7306,152228,Islamabad,7,Deposit,ATM,1,0
ACC5574,141800,Karachi,9,Payment,Desktop,0,0
ACC8726,375664,Karachi,20,Withdrawal,Mobile,1,1
ACC5994,154750,Quetta,1,Transfer,ATM,0,0
ACC1898,110241,Karachi,8,Payment,Mobile,0,0
ACC1457,131553,Quetta,6,Payment,Desktop,0,0
ACC7950,678802,Lahore,16,Transfer,Desktop,0,1
ACC3929,180021,Islamabad,4,Transfer,Mobile,0,0
ACC7049,84624,Islamabad,3,Transfer,Desktop,1,0
ACC5643,78798,Islamabad,2,Transfer,POS,0,0
ACC7882,98731,Peshawar,6,Deposit,ATM,0,0
ACC5198,689647,Peshawar,15,Withdrawal,ATM,0,1
ACC9313,55294,Islamabad,9,Transfer,Mobile,0,0
ACC3719,31993,Islamabad,1,Withdrawal,Desktop,0,0
ACC5849,116226,Quetta,6,Payment,ATM,0,0
ACC1810,8130,Lahore,4,Transfer,POS,0,0
ACC4703,174240,Peshawar,6,Withdrawal,POS,0,0
ACC2130,109815,Quetta,2,Transfer,Mobile,0,0
ACC2524,76619,Quetta,4,Withdrawal,ATM,0,0
ACC2418,100221,Karachi,7,Transfer,POS,0,0
ACC2706,103752,Lahore,4,Payment,Mobile,0,0
ACC1495,105607,Lahore,3,Transfer,Mobile,0,0
ACC5213,68060,Islamabad,7,Withdrawal,Mobile,1,0
ACC2080,51699,Karachi,3,Withdrawal,POS,0,0
ACC5392,475074,Karachi,40,Withdrawal,POS,1,1
ACC8717,71489,Islamabad,3,Withdrawal,POS,0,0
ACC3166,43032,Peshawar,8,Withdrawal,Desktop,0,0
ACC3774,17504,Quetta,2,Deposit,Mobile,0,0
ACC6640,44112,Peshawar,2,Transfer,POS,0,0
ACC3687,61229,Lahore,3,Payment,Mobile,0,0
ACC7849,151573,Karachi,8,Deposit,Desktop,0,0
ACC2124,135983,Lahore,3,Transfer,ATM,1,0
ACC4517,51744,Peshawar,5,Withdrawal,Mobile,1,0
ACC9811,144738,Quetta,3,Withdrawal,ATM,0,0
ACC9631,87905,Quetta,6,Withdrawal,POS,0,0
ACC2868,478532,Peshawar,28,Payment,ATM,1,1
ACC1125,100101,Islamabad,9,Withdrawal,Desktop,0,0
ACC6932,127489,Islamabad,6,Deposit,ATM,1,0
ACC9453,474133,Lahore,23,Transfer,ATM,1,1
ACC9721,8711,Karachi,3,Payment,POS,0,0
ACC6639,190816,Lahore,3,Payment,ATM,1,0
ACC8566,153816,Islamabad,8,Payment,ATM,0,0
ACC7713,94523,Lahore,3,Transfer,Mobile,0,0
ACC2190,38347,Lahore,1,Deposit,ATM,0,0
ACC9294,143268,Karachi,6,Withdrawal,ATM,0,0
ACC3493,2509,Lahore,9,Payment,ATM,0,0
ACC2347,737484,Lahore,49,Withdrawal,POS,0,1
ACC4719,20663,Peshawar,7,Transfer,ATM,0,0
ACC8617,82530,Peshawar,8,Payment,Desktop,0,0
ACC7600,56365,Karachi,2,Payment,ATM,0,0
ACC1881,63399,Islamabad,5,Payment,Mobile,0,0
ACC7495,144863,Peshawar,9,Payment,Desktop,0,0
ACC8453,45062,Karachi,6,Deposit,ATM,1,0
ACC9597,42676,Peshawar,7,Transfer,ATM,0,0
ACC3883,1885,Karachi,2,Withdrawal,ATM,1,0
ACC7870,118928,Islamabad,1,Withdrawal,ATM,0,0
ACC8469,159269,Islamabad,9,Transfer,POS,1,0
ACC6027,824075,Islamabad,13,Withdrawal,Desktop,0,1
ACC2185,91269,Quetta,5,Withdrawal,Mobile,0,0
ACC2646,2273,Lahore,2,Deposit,POS,0,0
ACC4345,361760,Karachi,14,Withdrawal,ATM,0,1
ACC7571,141203,Lahore,7,Transfer,POS,0,0
ACC4073,154826,Islamabad,5,Payment,POS,0,0
ACC7421,632536,Quetta,22,Withdrawal,Mobile,0,1
ACC7074,91322,Quetta,2,Withdrawal,Mobile,0,0
ACC8236,113981,Quetta,8,Deposit,Mobile,0,0
ACC1644,547652,Islamabad,13,Transfer,Mobile,1,1
ACC8081,164958,Quetta,4,Payment,POS,0,0
ACC3621,151419,Quetta,6,Transfer,Mobile,1,0
ACC3488,3437,Quetta,3,Deposit,Desktop,0,0
ACC9802,19975,Lahore,6,Payment,ATM,0,0
ACC8570,89273,Karachi,3,Transfer,Desktop,0,0
ACC8489,100999,Quetta,7,Withdrawal,Mobile,1,0
ACC8643,80370,Peshawar,4,Transfer,POS,0,0
ACC9945,102640,Karachi,8,Withdrawal,POS,0,0
ACC6970,111687,Karachi,7,Transfer,POS,0,0
ACC9949,191589,Quetta,3,Payment,Mobile,0,0
ACC2998,85184,Quetta,7,Transfer,Desktop,0,0
ACC9213,1719,Peshawar,7,Transfer,ATM,0,0
ACC4019,176468,Peshawar,9,Deposit,Desktop,0,0
ACC3893,34818,Islamabad,2,Withdrawal,Mobile,0,0
ACC1609,151873,Lahore,4,Transfer,ATM,0,0
ACC3636,701638,Quetta,20,Withdrawal,Desktop,1,1
ACC3672,32547,Peshawar,7,Payment,POS,0,0
ACC7964,77648,Lahore,2,Transfer,ATM,0,0
ACC9724,166885,Quetta,5,Withdrawal,Mobile,0,0
ACC2179,993475,Lahore,38,Payment,ATM,1,1
ACC6472,190687,Islamabad,1,Payment,POS,0,0
ACC9464,130860,Islamabad,7,Withdrawal,ATM,0,0
ACC4569,911197,Quetta,19,Transfer,POS,1,1
ACC6639,40615,Peshawar,5,Transfer,ATM,0,0
ACC8740,733206,Karachi,45,Withdrawal,POS,0,1
ACC1401,68934,Quetta,9,Payment,ATM,1,0
ACC9520,135391,Islamabad,6,Transfer,POS,0,0
ACC9122,25644,Lahore,4,Deposit,ATM,0,0
ACC7142,26508,Peshawar,5,Payment,Mobile,0,0
ACC5268,106270,Peshawar,8,Withdrawal,ATM,0,0
ACC7907,94461,Karachi,5,Payment,Desktop,1,0
ACC3669,177719,Karachi,5,Withdrawal,Mobile,0,0
ACC9878,95706,Peshawar,2,Deposit,Desktop,0,0
ACC5933,31326,Islamabad,4,Payment,Mobile,0,0
ACC6337,88408,Karachi,7,Withdrawal,Mobile,0,0
ACC5043,131436,Quetta,5,Transfer,Mobile,0,0
ACC3438,140717,Quetta,6,Deposit,ATM,0,0
ACC8053,93096,Lahore,8,Withdrawal,Desktop,0,0
ACC6046,108140,Karachi,7,Transfer,ATM,0,0
ACC7745,147281,Quetta,4,Deposit,ATM,0,0
ACC3519,49617,Lahore,1,Transfer,ATM,0,0
ACC1571,562118,Lahore,16,Transfer,Desktop,0,1
ACC8991,190632,Islamabad,7,Payment,POS,0,0
ACC4985,71656,Islamabad,6,Payment,ATM,0,0
ACC6430,184650,Islamabad,2,Transfer,ATM,0,0
ACC8325,89088,Karachi,7,Deposit,ATM,1,0
ACC3306,650485,Quetta,49,Withdrawal,ATM,1,1
ACC8844,401758,Karachi,24,Payment,POS,1,1
ACC5274,865686,Islamabad,13,Withdrawal,POS,1,1
ACC6173,125726,Karachi,4,Deposit,ATM,0,0
ACC9295,180319,Peshawar,4,Deposit,ATM,0,0
ACC9626,197355,Lahore,2,Withdrawal,ATM,0,0
ACC2705,90195,Karachi,1,Transfer,Mobile,0,0
ACC2589,182107,Islamabad,3,Deposit,POS,0,0
ACC9911,115389,Quetta,3,Deposit,ATM,0,0
ACC7478,6287,Islamabad,9,Withdrawal,Mobile,0,0
ACC1467,48103,Karachi,8,Payment,Desktop,0,0
ACC5079,37577,Lahore,6,Payment,Mobile,0,0
ACC6422,919709,Lahore,46,Transfer,Mobile,1,1
ACC9846,128197,Peshawar,1,Deposit,Desktop,0,0
ACC5231,96154,Karachi,9,Withdrawal,POS,0,0
ACC3829,99816,Islamabad,6,Transfer,Desktop,0,0
ACC1937,805266,Lahore,27,Payment,ATM,0,1
ACC9644,177147,Lahore,6,Deposit,Desktop,0,0
ACC4303,793178,Quetta,41,Withdrawal,ATM,1,1
ACC8428,342415,Islamabad,14,Transfer,Mobile,1,1
ACC1551,168727,Quetta,3,Transfer,Desktop,0,0
ACC6415,118407,Karachi,5,Withdrawal,Desktop,0,0
ACC2085,49650,Islamabad,4,Payment,Desktop,0,0
ACC8217,176533,Lahore,9,Deposit,Desktop,0,0
ACC9015,793598,Peshawar,34,Withdrawal,Desktop,1,1
ACC5506,111049,Lahore,7,Transfer,Mobile,0,0
ACC9421,151318,Lahore,1,Deposit,Mobile,1,0
ACC9862,173092,Quetta,7,Withdrawal,Desktop,0,0
ACC9309,67763,Quetta,3,Transfer,Mobile,0,0
ACC8177,640419,Lahore,10,Transfer,Desktop,1,1
ACC6299,62892,Peshawar,5,Deposit,Mobile,1,0
ACC7720,36960,Lahore,9,Transfer,ATM,0,0
ACC8698,76445,Karachi,8,Payment,ATM,0,0
ACC2135,13327,Karachi,6,Payment,ATM,0,0
ACC8363,66963,Quetta,7,Withdrawal,ATM,0,0
